filename, Acral Lentiginous Melanoma, Beaus Line, Blue Finger, Clubbing, Healthy Nail, Koilonychia, Lindsay-s Nail, Muehrckes Lines, Onychogryphosis, Pitting, Terry-s Nail
Screenshot-2021-11-19-011220_png.rf.39d880f71dd3c28732cb1944df9fb972.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
Screen-Shot-2021-10-26-at-12-19-42-PM_png.rf.386d4ebbbec5b4652dec5b071b4e5e7e.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Screenshot-2021-11-21-163753_png.rf.384c0a314eaa714b4434ffc5b67cfdcc.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
Screen-Shot-2021-11-15-at-12-50-08-PM_png.rf.38e1f1c37f728165bd2a64b89c767562.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Screenshot-2021-11-22-143851_png.rf.373b4d57aa7a04b1c9609faa5a3e77b5.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
206_JPG.rf.3abb4d918885eb9c8b4e4de93230c246.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Screenshot-2021-11-22-142321_png.rf.3998583245b851c6f5b52e5a9ddda32f.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
68_JPG.rf.39b4d42167fcd4136ba8c552b3b7b344.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
h184_png.rf.379bc477e263f29fbf1ba6df539376af.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
247_JPG.rf.3a60e01c06acac60950247d302e81e92.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Screen-Shot-2021-11-17-at-2-42-33-PM_png.rf.3a6a76bff6bb0bbc535888033a74ca40.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Screenshot-2021-11-22-015804_png.rf.3b0e422e35e33fbbf2c1048a2365bea4.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
k194_png.rf.39d250db9ee23d60085217a119905219.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
h225_png.rf.3b77fa0a8f79a8e8aee1e3449aea0aa3.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-16-at-7-07-35-PM_png.rf.3b6df739c2ec8be3fa10550c01399173.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-22-at-9-24-45-AM_png.rf.39d8c8f154a4cb573858e87036281f6b.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-10-15-at-12-01-31-PM_png.rf.3ca822c88a2c4bd3393cb0918bd6c984.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Screen-Shot-2021-11-22-at-9-27-56-AM_png.rf.3bf3c37928c42e3276f18c3f8b44c6a0.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Screenshot-2021-11-21-232550_png.rf.3bdad3a92470a5ee0d399066796551ec.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
h174_png.rf.3ba81ba00087f228f6b2e05ebc7d2c04.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-16-at-10-41-18-PM_png.rf.3c04e1af619d12ce9c0b20f9963ee1f4.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
Screen-Shot-2021-10-15-at-12-08-08-PM_png.rf.3b6cc94a6b80b32ed205d1c1f31384ce.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Screenshot-2021-11-21-163641_png.rf.3ca9d18a699d3c30bfff520428f422e3.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
Screenshot-2021-11-19-023646_png.rf.3c4bf2f7be76361206ba31b31f7c1cf8.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
Screenshot-2021-11-22-020018_png.rf.3a12857990c62aa803818ca38ad45253.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
Screen-Shot-2021-11-22-at-9-06-59-PM_png.rf.3c3e64e50297e3bc8c62d2f1872ee74b.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-22-at-8-55-16-PM_png.rf.3b8dce03d7b1e96e69e1ea4ea281cd1d.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
Screenshot-2021-11-22-190239_png.rf.3c272b6d46297fcc947ca45f3a1dfccd.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Screenshot-2021-11-22-204156_png.rf.3cf610375039ccebca0a9e5f96bb7791.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
166_jpg.rf.3d6a36e5972257ae53eb1b9fc59e11e1.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Screen-Shot-2021-11-19-at-2-29-26-AM_png.rf.3d19cf84931aa7f6619aabc9d565e9c5.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-22-at-1-38-48-PM_png.rf.3e814aba3d9e2c909e40bce9ce74fdb7.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-19-at-1-41-42-AM_png.rf.3c1256fa51124ba553ca3985ca2d6290.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-22-at-10-24-55-PM_png.rf.3d7ff6577509bc77ea511e32bc87cc96.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Screenshot-2021-11-22-183455_png.rf.3d0fd6f797855f12f03af053ca9ac633.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Screen-Shot-2021-11-22-at-9-31-54-AM_png.rf.3d16dd2e52616b0e84b51c2ae43d62f7.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-22-at-4-50-45-PM_png.rf.3e2a3c5dd76db1fb56dbb80a9ec458bc.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-16-at-10-36-29-PM_png.rf.3cf07e3552d0bf0c27feda2b778aa8f2.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
Screen-Shot-2021-11-22-at-4-55-25-PM_png.rf.3cbf44a82dcdefc101f88337feda62c1.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
27_JPG.rf.3efc50b45e33b11ae3df2c8df90f2c0b.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Screenshot-2021-11-21-164053_png.rf.3ecb60d6faa7ec0c775f077d12a657e8.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
Screen-Shot-2021-11-19-at-1-42-59-AM_png.rf.3ea8a5d3447525cce13111ce0238841f.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Screenshot-2021-11-22-133655_png.rf.3ee18ee5662f2cfdbdb9eec062faccba.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Screenshot-2021-11-21-170250_png.rf.3e01321f0ccffb0cdfbff962ef7019de.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
Screen-Shot-2021-11-19-at-12-56-15-AM_png.rf.3eb6a0a7a875c7c81817ff23c4f74f60.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-17-at-2-19-25-PM_png.rf.3cfaf74f0fab618c66cb39010792d729.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-22-at-9-47-18-PM_png.rf.3e80acafa64785cbb0483a88d5d22a94.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-22-at-10-58-35-PM_png.rf.3e30331abcb15cc8fab4904e94528685.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Screen-Shot-2021-11-22-at-4-48-41-PM_png.rf.3c850333d488109a79056c63b11d63b6.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
Screenshot-2021-11-22-133711_png.rf.3f505807cd673aabbb8c0bd2510c7163.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Screen-Shot-2021-11-19-at-1-35-04-AM_png.rf.3f89bb428ea73e5bc3fb83811f3d57c2.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-22-at-11-04-24-PM_png.rf.3f25b4f0285aa90751cdbcfe734c64a3.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Screenshot-2021-11-22-134214_png.rf.3d11cb97c679c545fbe617d88a3c0dd4.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Screen-Shot-2021-11-22-at-9-21-16-PM_png.rf.3ef82f86b304edc55eb779593ee91715.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
h278_png.rf.40538fcb32dcac579321acc5e578483e.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-22-at-2-14-13-PM_png.rf.4001cef09156d41ce7f82791d214c313.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-20-at-8-10-25-PM_png.rf.3e4e100d8212e386dfb1b5272afbdf76.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-22-at-10-07-11-AM_png.rf.3f2bac7c0f2264e81db4a1bf51731f65.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-22-at-8-19-28-AM_png.rf.4037fa2c6122458aba27f4f01bc92db6.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Screenshot-2021-11-22-142758_png.rf.3f69e326f290c0106dbc2f57301587d0.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Screen-Shot-2021-11-22-at-5-10-07-PM_png.rf.40b438cf44f6c192bf6357358ed917df.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-20-at-8-29-41-PM_png.rf.4010169875366ac6186ea8efb34c1d30.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
k36_png.rf.4107b951357aa01af877c7ec2dfdf7aa.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Screen-Shot-2021-11-19-at-2-10-19-AM_png.rf.406f03effd6229e8a9752d2f8e29e99d.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-10-15-at-12-04-01-PM_png.rf.3f28afd39cc294fa2245e28c7493d8e3.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Screen-Shot-2021-11-22-at-10-41-03-PM_png.rf.40e72648cfe6a860046e44c455a09e70.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Screen-Shot-2021-11-15-at-11-17-29-AM_png.rf.4004c274faf4e1c6c2051c6b25a7eded.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-19-at-1-36-14-AM_png.rf.40b30ef462f4ab055de98d09c4ed4d44.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-20-at-8-36-13-PM_png.rf.41178326fee42b03354a27278647aa87.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
k180_png.rf.402f6a99d34da98fc96e30a449486861.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
k104_png.rf.415f700eba70765fb5b940ba7eb4c5a5.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Screen-Shot-2021-11-22-at-9-51-13-AM_png.rf.4114746ebd2010b018e063c2f82fa927.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-10-15-at-12-04-49-PM_png.rf.41cafaf30694c80519b6d8cb0776ca18.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Screen-Shot-2021-11-22-at-10-54-20-PM_png.rf.4240b31310bd8a3f5707b4511f781057.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
k60_png.rf.42716bd4268faa20f5b99d092dc14be8.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Screen-Shot-2021-11-15-at-11-55-19-AM_png.rf.41cc09f7ff82bd8caecfedc1c50ef988.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-20-at-8-21-24-PM_png.rf.42f5cfb247da32df61e681f565cbb2df.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-16-at-7-05-55-PM_png.rf.41a15eefccb31fbc4aa03d78be717012.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-10-15-at-10-51-34-AM_png.rf.41837716e7e253c224d082653892c5ae.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
Screenshot-2021-11-22-142035_png.rf.4387ccfb3750619d8e12cd663391c3b0.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Screenshot-2021-11-19-020240_png.rf.41e72156aa248f504d2cae6da9035ffa.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
Screen-Shot-2021-10-26-at-12-18-14-PM_png.rf.432c3daf432e6233ac6f116060f35c7d.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-10-15-at-11-11-08-AM_png.rf.40c0ae94d33adc6455d0dc0b5346cf96.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-22-at-8-22-42-AM_png.rf.43e47012f26bfef84124da785059db23.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-22-at-8-36-34-AM_png.rf.40ca3bb2af5364b9ba90a6c84b1cafc6.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
k94_png.rf.43760ccbe5931903eeaee147f83bf514.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Screen-Shot-2021-11-20-at-8-37-13-PM_png.rf.42b49f2f483c7ecf6b75e5813092c824.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-20-at-9-40-40-PM_png.rf.433e0860e56bdb53393b1a8ea4441f10.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-16-at-10-10-52-PM_png.rf.4203f8ae70c5eba5767bfe0e25a915e8.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
k202_png.rf.4332781d93f017355a91f43630e48cf8.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Screen-Shot-2021-10-15-at-11-47-54-AM_png.rf.4311924dd722cf70c3e352bb7686fb10.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Screenshot-2021-11-22-201932_png.rf.41b89e83687f37d48cdad265431eab3d.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
316_JPG.rf.4204a548036b1ff3992d3fd6938981db.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Pseudo-Hutchinsons-sign-with-homogeneous-brownish-and-grayish-longitudinal-bands-and_png.rf.444cacfa1378611cabf7f0dd0224d718.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Screenshot-2021-11-22-144142_png.rf.44b1d71935f95c8f27b9ab2ac533cfd0.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
images--Wmlu5t_jpeg.rf.443a6f35953ebd74b6a162e7abbf4689.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Screen-Shot-2021-11-19-at-12-55-27-AM_png.rf.44deebb68da1cacac04392fe418af848.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
h30_png.rf.44ced833291f2633a383aee51b49b124.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-10-26-at-11-10-53-AM_png.rf.45789114a58c03a2500d0814c8fc8123.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
h39_png.rf.41c257384eb11bc19258835026f1c0c0.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-10-15-at-10-40-02-AM_png.rf.434ef7f3cb8259f27e833b82f55c149d.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-22-at-9-44-13-AM_png.rf.4635db56a9541a0e60a70d7749381458.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
ml86_png.rf.46e622ddb14267e4062a8291aa6923d4.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Screen-Shot-2021-11-22-at-8-09-47-AM_png.rf.46ac714abeb8793a6eac1c472fcc58c1.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-22-at-4-39-37-PM_png.rf.452b61bad9d99e96e0fe1f304f2196ff.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
k121_png.rf.44ee7a8b7fe1ae42c3f56f09fff165aa.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Screenshot-2021-11-21-210302_png.rf.466e26c9ee774a6c286b90478ac30949.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
Screen-Shot-2021-10-15-at-12-06-00-PM_png.rf.4695fee9e49aabe108c536b9cb25ec59.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Screen-Shot-2021-11-17-at-5-00-43-PM_png.rf.45b23ea5c9e99ac7280f7f976e265978.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-22-at-1-34-03-PM_png.rf.47290d4c5525a43597aa6852318aa526.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-22-at-8-44-44-AM_png.rf.455c7b6284759b21c48adfe564498286.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
h94_png.rf.45dec2c95b1c6d169bfdd6dde618fd6a.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-10-15-at-9-40-14-AM_png.rf.47236fe470ce4181eb6951794ed0b95a.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-22-at-8-07-54-AM_png.rf.45af2e73bec47ec1530b9ff4535e6696.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
k200_png.rf.467d2d05cb536f4f2ef51f7f6e016dee.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Screen-Shot-2021-11-22-at-9-00-17-AM_png.rf.47b4ba5cbfc63d0d2265a2cf318329d2.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Screenshot-2021-11-22-144343_png.rf.45d8a89ba5abaa5d03f3d4b29a7c5add.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
ml18_png.rf.489f59414133b998ee02303417bc6846.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Screenshot-2021-11-22-202617_png.rf.47c2b3b14c3fb41653b4fc11f04786e4.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Screen-Shot-2021-11-19-at-1-47-44-AM_png.rf.4838a19de2f2b82bf5d4d82adb673d8c.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-20-at-9-47-39-PM_png.rf.47a1668e44b77de7a6d7842981adccb5.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
312_jpg.rf.49464ca56f8b95b0bc84266c3e1d3100.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Screen-Shot-2021-11-22-at-10-07-30-AM_png.rf.47d8a1d60eeceb22ec0f554fecfc2d1b.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-16-at-7-08-26-PM_png.rf.48ae1a562cfb965acfabff44b541839b.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-22-at-9-58-28-AM_png.rf.48c67e835d7434be6ef8c831adc387e1.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Screenshot-2021-11-22-204751_png.rf.48db3b7fde3148f02ed6d916e95ea429.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Screen-Shot-2021-10-15-at-11-54-56-AM_png.rf.47cd6ec104ecfa0d5b794532c44f4640.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Screenshot-2021-11-22-204233_png.rf.482a043d095b18f3ead0f91cb369884f.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Screenshot-2021-11-22-201510_png.rf.4934d8c8e74ec323441b689ffcf0cc2e.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Screen-Shot-2021-11-22-at-9-06-40-AM_png.rf.45be1dce89e3e76ef8fdffc615ac226f.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Screenshot-2021-11-22-203555_png.rf.490aa2da43e9445d5198749ad789fd3a.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
k103_png.rf.496d10dc80ba0c669ae6d8ac75e4760d.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Screen-Shot-2021-11-22-at-9-00-02-AM_png.rf.4950299492e930046ed477ddf64b1cbc.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Screenshot-2021-11-22-014500_png.rf.49a55fa00b272d6baa2fffd6f2fa6126.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
Screenshot-2021-11-19-030345_png.rf.49b3923b118c81f148364b5bc54d7630.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
Screen-Shot-2021-11-22-at-2-13-55-PM_png.rf.4ad1c7b88edd43e297ca3e9b855ad356.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
h42_png.rf.4ac3a03e119e0c4c92fa16cbf1adcffe.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Screenshot-2021-11-21-163806_png.rf.4b55482e62372c8d68eb822c6fd7351c.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
Screenshot-2021-11-21-194226_png.rf.4a09823e6a35d49d4329c8ec2eec89e6.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
Screenshot-2021-11-19-025416_png.rf.494b8614c37f780c546e69a6199e0085.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
k116_png.rf.4a44638994463f08abcb2601aef8e467.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
ml65_png.rf.4b0bb00a6f4443b0c124743cb20cb825.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Screen-Shot-2021-11-20-at-8-19-36-PM_png.rf.4a65f290c9807cb6bb0f7207897bf758.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
48_JPG.rf.4989b2cbb6ee0fcfbe04fcaac0c6cd01.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Screenshot-2021-11-19-021039_png.rf.4c2ef229b683cb1f60ac17c9c40c7587.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
images--sqWhaj_jpeg.rf.4b4e5f1bc30ea7bc07244117e31e7ee9.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
Screen-Shot-2021-11-22-at-8-25-23-PM_png.rf.4bc7309ed33b2539b43958cbbfd510de.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
Screenshot-2021-11-19-010724_png.rf.4c983876b2ce1140fe3f1049c941c864.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
Screen-Shot-2021-11-22-at-1-32-24-PM_png.rf.4b5f81b7fcdfc834e7eeb4cd0018a90b.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
images--79BNfh_jpeg.rf.4c9ee8dde4bf3d22116cc8dd8c1e0fb7.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
k157_png.rf.4ad85e495812206dc881edc37d27c174.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
244_JPG.rf.4b342b6de97a8a318ca9835ed1c91e4d.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Screen-Shot-2021-11-22-at-10-08-21-AM_png.rf.4ce857b8a5fe253041b696939b536a01.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Screenshot-2021-11-22-200626_png.rf.4c9e84ab4df893e6e4454ec6675409e5.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Screenshot-2021-11-22-203703_png.rf.4c3375ffdda06b27bc56d9c001e527ad.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Screen-Shot-2021-11-22-at-8-07-43-AM_png.rf.4b875835831e6bdd5f88bbf92baa9bf5.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-22-at-10-02-56-AM_png.rf.4bd76ddbce05b41dca2c4d4a545c4df9.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
h29_png.rf.4cefa72b3c9e1ae9ad94a5fda50e63cf.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
210_JPG.rf.4c7355586a6d48decfb0e9cc8d03e8a7.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
243_jpg.rf.4d09d861bd7949e7b8a195a2e3bb468b.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Screen-Shot-2021-11-22-at-9-05-44-PM_png.rf.4c27f27bb957524b5ffa6c7e28c8ccb0.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
Screenshot-2021-11-19-010255_png.rf.4c2b8fecaa8329c4098a49991f1c0750.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
Screen-Shot-2021-10-15-at-10-41-24-AM_png.rf.4b9134f0b5a6a094dcf3517f0fe11626.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
k101_png.rf.4d7413f82f71770d024582ef2b779764.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Screen-Shot-2021-11-20-at-8-19-44-PM_png.rf.4bf20e10dd21a0674fe5dac9f57b0936.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Screen-Shot-2021-11-22-at-8-15-37-PM_png.rf.4cb7ecd774b50446f66b2b5ec487c118.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
Screenshot-2021-11-21-231905_png.rf.4d74f3897f7e8a707df5c36e453ff7f0.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
